(2YP)ASSET,ASSET,(2YP)ASSET2,ASSET2,(2YP)ASSET5,ASSET5,(2YP)ASSTLT,ASSTLT,(2YP)ASTEMPM,ASTEMPM,(2YP)AVASSETJ,AVASSETJ,(2YP)BKPREM,BKPREM,(2YP)CHBAL,CHBAL,(2YP)CHBALI,CHBALI,(2YP)DEP,DEP,(2YP)DEPDASTR,DEPDASTR,(2YP)DEPDOM,DEPDOM,(2YP)DEPI,DEPI,(2YP)EEFFR,EEFFR,(2YP)EINTEXP,EINTEXP,(2YP)ELNANTR,ELNANTR,(2YP)ELNATR,ELNATR,(2YP)ELNATRY,ELNATRY,(2YP)EPREMAGG,EPREMAGG,(2YP)EQ,EQ,(2YP)EQCDIV,EQCDIV,(2YP)EQCONSUB,EQCONSUB,(2YP)EQCS,EQCS,(2YP)EQCSTKRX,EQCSTKRX,(2YP)EQPP,EQPP,(2YP)EQSUR,EQSUR,(2YP)EQTOT,EQTOT,(2YP)EQUPTOT,EQUPTOT,(2YP)EQV,EQV,(2YP)ERNAST,ERNAST,(2YP)ERNASTR,ERNASTR,(2YP)ESAL,ESAL,(2YP)EXTRA,EXTRA,(2YP)FREPO,FREPO,(2YP)FREPP,FREPP,(2YP)IBEFXTR,IBEFXTR,(2YP)IFIDUC,IFIDUC,(2YP)IGLSEC,IGLSEC,(2YP)IGLTRAD,IGLTRAD,(2YP)INTAN,INTAN,(2YP)INTINC,INTINC,(2YP)INTINCY,INTINCY,(2YP)ISERCHG,ISERCHG,(2YP)ITAX,ITAX,(2YP)LIAB,LIAB,(2YP)LIABEQ,LIABEQ,(2YP)LNATRES,LNATRES,(2YP)LNATRESR,LNATRESR,(2YP)LNEXAMT,LNEXAMT,(2YP)LNLSDEPR,LNLSDEPR,(2YP)LNLSNET,LNLSNET,(2YP)LNLSNTV,LNLSNTV,(2YP)LNRESNCR,LNRESNCR,(2YP)NCGTYPAR,NCGTYPAR,(2YP)NCLNLS,NCLNLS,(2YP)NCLNLSR,NCLNLSR,(2YP)NETIMIN,NETIMIN,(2YP)NETINBM,NETINBM,(2YP)NETINC,NETINC,(2YP)NIM,NIM,(2YP)NIMY,NIMY,(2YP)NOIJ,NOIJ,(2YP)NOIJY,NOIJY,(2YP)NONII,NONII,(2YP)NONIIAY,NONIIAY,(2YP)NONIX,NONIX,(2YP)NONIXAY,NONIXAY,(2YP)NPERFV,NPERFV,(2YP)NTLNLS,NTLNLS,(2YP)NTLNLSR,NTLNLSR,(2YP)NUMEMP,NUMEMP,(2YP)OAIENC,OAIENC,(2YP)OALIFGEN,OALIFGEN,(2YP)OALIFHYB,OALIFHYB,(2YP)OALIFINS,OALIFINS,(2YP)OALIFSEP,OALIFSEP,(2YP)OBSDIR,OBSDIR,(2YP)ORE,ORE,(2YP)RBC1AAJ,RBC1AAJ,(2YP)RBCRWAJ,RBCRWAJ,(2YP)RBCT1J,RBCT1J,(2YP)RBCT2,RBCT2,(2YP)ROA,ROA,(2YP)ROAPTX,ROAPTX,(2YP)ROE,ROE,(2YP)ROEINJR,ROEINJR,(2YP)RWAJT,RWAJT,(2YP)SC,SC,(2YP)SUBND,SUBND,(2YP)TRADE,TRADE,(2YP)TRADEL,TRADEL,(2YP)UC,UC,(2YP)UCLN,UCLN,(2YP)VOLIAB,VOLIAB,FAIL?
30589.0,32566.0,29660.0,32081.5,29660.0,32081.5,295.0,1318.0,6.1178,6.5132,29478.0,32447.0,115.0,114.0,2208.0,12584.0,1225.0,12346.0,24546.0,25861.0,80.24,79.41,24546.0,25861.0,15914.0,15546.0,72.54,87.24,11.0,10.0,N/A,0.0,0.0,0.0,0.0,0.0,25.0,13.0,5983.0,6668.0,1.0,2.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,490.0,490.0,5983.0,6668.0,5283.0,5968.0,19.56,20.48,29094.0,31602.0,95.11,97.04,102.0,107.0,0.0,0.0,9306.0,35.0,0.0,0.0,49.0,22.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,240.0,196.0,3.42,2.52,11.0,5.0,18.0,3.0,24606.0,25899.0,30589.0,32567.0,119.0,113.0,1.08,1.11,0.0,2.0,44.31,39.04,10876.0,10095.0,35.56,31.0,283.33,N/A,0.0,0.0,42.0,0.0,0.38,0.0,0.0,0.0,49.0,22.0,49.0,22.0,229.0,186.0,3.26,2.39,49.0,22.0,0.66,0.27,15.0,10.0,0.2,0.12,177.0,171.0,2.39,2.13,0.59,0.29,0.0,1.0,0.0,0.04,5.0,5.0,150.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,94.0,20.45,20.26,39.86,47.0,6028.0,6574.0,119.0,113.0,0.66,0.27,0.9,0.31,3.3,1.32,3.23,1.2,15423.0,14227.0,7687.0,9126.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.0,2009.0,2129.0,2009.0,0.0,0.0,N
466731.0,559803.0,470123.5,543912.5,470123.5,543912.5,39045.0,90523.0,3.889425,4.51454032258065,445562.0,527895.0,5405.0,7123.0,36615.0,74435.0,21470.0,36534.0,383871.0,470321.0,82.25,84.02,383871.0,470321.0,308366.0,346764.0,63.63,60.53,738.0,477.0,500.0,104.9,150.0,150.0,0.13,0.11,378.0,340.0,59772.0,68237.0,1140.0,1323.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,30400.0,30400.0,59772.0,68237.0,29172.0,37637.0,12.81,12.19,416385.0,482416.0,89.21,86.18,2256.0,2491.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.0,2237.0,668.0,817.0,0.0,0.0,N/A,N/A,14005.0,13709.0,5148.0,4593.0,4.94,3.91,104.0,66.0,0.0,0.0,406960.0,491566.0,466732.0,559803.0,4417.0,5009.0,1.27,1.36,5005.0,4859.0,89.17,77.03,342307.0,362275.0,73.34,64.71,66.16,96.22,0.0,0.0,6676.0,5206.0,1.93,1.42,0.0,0.0,1851.0,2237.0,1851.0,2237.0,4410.0,4116.0,4.23,3.5,1851.0,2237.0,1.57,1.65,1383.0,2200.0,1.18,1.62,3792.0,3929.0,3.23,2.89,1.71,1.03,30.0,143.0,0.03,0.16,120.0,124.0,1694.0,1838.0,9246.0,12530.0,0.0,0.0,9246.0,12530.0,0.0,0.0,0.0,4304.0,1306.0,562.0,10.36,10.39,13.51,14.5,46176.0,54848.0,4417.0,5009.0,1.57,1.65,1.57,1.65,12.52,13.08,4.81,5.34,374581.0,412817.0,52608.0,83607.0,0.0,0.0,0.0,0.0,0.0,0.0,57213.0,75777.0,57213.0,75777.0,33906.0,33382.0,N
333417.0,411899.0,332142.0,404107.0,332142.0,404107.0,135993.0,180699.0,4.50563513513514,5.49198666666667,329253.0,399046.0,3500.0,3220.0,26764.0,45810.0,24010.0,42280.0,301813.0,375741.0,90.52,91.22,301813.0,375741.0,260534.0,311460.0,69.06,60.8,415.0,323.0,218.92,237.5,81.0,19.0,0.1,0.02,263.0,210.0,30739.0,35336.0,0.0,1500.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,2000.0,2000.0,30739.0,35336.0,27239.0,31836.0,9.22,8.58,323013.0,399835.0,96.88,97.07,1154.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,1107.0,91.0,126.0,0.0,-174.0,N/A,N/A,319.0,25.0,2924.0,3129.0,3.64,3.2,192.0,167.0,38.0,51.0,302678.0,376563.0,333417.0,411899.0,2508.0,2827.0,1.76,1.62,15274.0,12208.0,46.41,45.8,140074.0,172091.0,42.01,41.78,559.82,272.35,0.0,0.0,448.0,1038.0,0.31,0.59,0.0,0.0,834.0,1107.0,834.0,1107.0,2509.0,2806.0,3.12,2.87,834.0,1274.04,1.0,1.26,691.0,735.0,0.83,0.73,2247.0,2190.0,2.71,2.17,0.16,0.26,37.0,8.0,0.1,0.02,74.0,75.0,1583.0,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,48.0,9.23,7.81,17.43,15.89,30393.0,31165.0,2350.0,2663.0,1.0,1.1,1.05,1.15,11.41,12.06,11.41,-4.28,187876.0,212932.0,158929.0,185464.0,0.0,0.0,0.0,0.0,0.0,0.0,27884.0,27122.0,27884.0,27122.0,18393.0,31899.0,N
403950.0,429296.0,403575.5,429614.5,403575.5,429614.5,38721.0,62346.0,7.62169811320755,8.41756862745098,399096.0,424884.0,7294.0,7200.0,30462.0,63253.0,26647.0,50241.0,351781.0,368189.0,87.09,85.77,351781.0,368189.0,301293.0,289540.0,42.68,49.03,1174.0,621.0,-434.78,-55.87,300.0,100.0,0.3,0.09,229.0,262.0,43923.0,51944.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,5058.0,5058.0,43923.0,51944.0,38615.0,46636.0,10.87,12.1,382663.0,397740.0,94.73,92.65,899.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4792.0,3858.0,5.03,3.89,20.0,5.0,591.0,491.0,360027.0,377352.0,403950.0,429296.0,15303.0,13172.0,4.35,4.12,1420.0,793.0,95.55,83.26,336136.0,306545.0,83.21,71.41,183.31,N/A,0.0,0.0,8348.0,0.0,2.38,0.0,0.0,0.0,1302.0,1310.0,1302.0,1310.0,3618.0,3237.0,3.79,3.26,1302.0,1310.0,1.29,1.22,208.0,493.0,0.21,0.46,1633.0,1829.0,1.62,1.7,2.07,0.44,-69.0,-179.0,-0.08,-0.22,53.0,51.0,1829.0,1429.0,3492.0,3695.0,0.0,0.0,3492.0,3695.0,0.0,0.0,275.0,3553.0,0.0,1899.0,10.96,12.1,13.13,16.8,43741.0,51401.0,4748.0,4253.0,1.29,1.22,1.88,1.68,12.06,10.17,12.06,10.17,369268.0,331302.0,19880.0,40954.0,0.0,0.0,0.0,0.0,0.0,0.0,67187.0,85731.0,67187.0,85731.0,26299.0,22612.0,N
61688.0,78379.0,61092.0,78365.5,61092.0,78365.5,9215.0,16562.0,6.85422222222222,7.12536363636364,60498.0,78384.0,139.0,281.0,10764.0,21208.0,5240.0,5479.0,48083.0,63228.0,77.95,80.67,48083.0,63228.0,37478.0,48238.0,59.17,61.82,82.0,92.0,N/A,N/A,34.0,2.0,0.22,0.01,57.0,57.0,13095.0,14591.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,1900.0,1900.0,13095.0,14591.0,10945.0,12441.0,21.23,18.62,52920.0,58663.0,85.79,74.85,155.0,205.0,0.0,0.0,398.0,0.0,0.0,0.0,140.0,179.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,487.0,490.0,3.69,3.44,23.0,14.0,13.0,29.0,48593.0,63788.0,61688.0,78379.0,243.0,266.0,1.02,0.98,0.0,0.0,49.25,42.68,23681.0,26986.0,38.39,34.43,93.46,197.04,0.0,0.0,260.0,135.0,1.09,0.5,0.0,0.0,140.0,179.0,140.0,179.0,405.0,398.0,3.07,2.79,140.0,179.0,0.92,0.91,53.0,152.0,0.35,0.78,271.0,340.0,1.77,1.74,0.42,0.17,0.0,0.0,0.0,0.0,9.0,11.0,294.0,261.0,1905.0,2005.0,733.0,0.0,2638.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,18.04,42.95,39.25,13099.0,14138.0,243.0,266.0,0.92,0.91,1.0,1.06,4.3,4.9,4.3,4.9,31063.0,36696.0,23601.0,26198.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,2794.0,1889.0,2794.0,2330.0,2149.0,N
840500.0,1370962.0,821610.0,1357548.5,821610.0,1357548.5,145900.0,168936.0,6.31954887218045,9.01948684210526,784075.0,1294050.0,21540.0,22876.0,138428.0,397576.0,130284.0,388972.0,734287.0,1169747.0,87.36,85.32,734287.0,1169747.0,515726.0,555333.0,65.02,51.17,1966.0,780.0,-200.0,-462.96,200.0,-375.0,0.1,-0.11,605.0,723.0,79354.0,120862.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1585.0,16.0,0.0,0.0,61573.0,84526.0,79354.0,120862.0,15981.0,34536.0,9.44,8.82,783370.0,1308532.0,93.2,95.45,3240.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,2236.0,5222.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.0,3187.0,10056.0,12262.0,5.28,3.79,451.0,548.0,574.0,1359.0,761146.0,1250100.0,840500.0,1370962.0,6144.0,10826.0,0.97,1.21,20806.0,10438.0,85.0,75.5,624171.0,883183.0,74.26,64.42,406.08,167.07,0.0,0.0,1513.0,6480.0,0.24,0.72,0.0,0.0,2236.0,5222.0,2236.0,5222.0,8090.0,11482.0,4.25,3.55,2236.0,5222.0,1.09,1.54,580.0,1274.0,0.28,0.38,5660.0,6550.0,2.76,1.93,0.18,0.49,-100.0,81.0,-0.06,0.04,133.0,152.0,3575.0,5173.0,11533.0,1965.0,0.0,8892.0,11533.0,10857.0,0.0,0.0,0.0,0.0,19.0,275.0,9.67,9.02,12.64,16.35,75801.0,116714.0,6144.0,9679.0,1.09,1.54,1.37,1.94,11.48,17.66,11.48,17.66,648441.0,773181.0,28915.0,36377.0,0.0,0.0,0.0,0.0,0.0,0.0,133683.0,154250.0,133683.0,154250.0,102390.0,68228.0,N
152013.0,178972.0,151280.5,174848.0,151280.5,174848.0,10325.0,11609.0,5.42903571428571,6.62859259259259,151320.0,173386.0,1084.0,991.0,25688.0,29372.0,23366.0,26482.0,129502.0,153963.0,85.19,86.03,129502.0,153963.0,113680.0,129212.0,63.59,83.49,297.0,258.0,304.51,0.0,405.0,0.0,1.07,0.0,57.0,54.0,22238.0,24711.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,0.0,0.0,0.0,4053.0,4053.0,22238.0,24711.0,18059.0,20532.0,14.63,13.81,145462.0,172023.0,95.69,96.12,544.0,604.0,0.0,0.0,2171.0,28162.0,0.0,0.0,101.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,842.0,1528.0,1288.0,4.25,3.07,88.0,54.0,10.0,48.0,129775.0,154261.0,152013.0,178972.0,1497.0,1643.0,1.44,1.59,2605.0,112.0,79.39,66.24,102814.0,101989.0,67.64,56.99,50.83,989.76,115.0,95.0,2945.0,166.0,2.82,0.16,0.0,0.0,101.0,141.0,101.0,141.0,1231.0,1030.0,3.42,2.45,101.0,141.0,0.27,0.32,186.0,115.0,0.49,0.26,901.0,956.0,2.38,2.19,2.02,0.09,133.0,-1.0,0.51,0.0,28.0,27.0,1138.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,14.4,14.03,20.39,19.05,21789.0,24331.0,1423.0,1643.0,0.27,0.32,0.29,0.43,1.82,2.29,1.82,2.29,113839.0,136381.0,17111.0,15390.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.0,8819.0,7172.0,8819.0,12757.0,8249.0,N
69107.0,76414.0,68502.0,74255.5,68502.0,74255.5,10894.0,14556.0,4.60713333333333,5.09426666666667,68261.0,75844.0,1115.0,1136.0,1009.0,3575.0,0.0,2412.0,60194.0,67840.0,87.1,88.78,60194.0,67840.0,52823.0,57092.0,85.24,77.56,112.0,99.0,-218.75,0.0,35.0,0.0,0.2,0.0,64.0,58.0,6058.0,6668.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,750.0,750.0,6058.0,6668.0,5058.0,5668.0,8.77,8.73,65086.0,72265.0,94.18,94.57,253.0,233.0,0.0,0.0,0.0,0.0,1053.0,0.0,58.0,138.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,693.0,639.0,4.28,3.63,26.0,16.0,0.0,0.0,63049.0,69746.0,69107.0,76414.0,796.0,728.0,1.6,1.45,2124.0,2287.0,81.56,73.05,49096.0,49555.0,71.04,64.85,81.14,64.08,0.0,0.0,981.0,1136.0,1.97,2.26,0.0,0.0,58.0,138.0,58.0,138.0,581.0,540.0,3.59,3.07,58.0,138.0,0.34,0.74,49.0,75.0,0.29,0.4,537.0,477.0,3.14,2.57,1.57,1.49,-16.0,-5.0,-0.13,-0.04,15.0,15.0,424.0,421.0,794.0,840.0,462.0,479.0,1256.0,1319.0,0.0,0.0,0.0,0.0,101.0,0.0,9.38,8.53,14.99,N/A,6401.0,6466.0,585.0,0.0,0.34,0.74,0.34,0.74,3.91,8.26,3.91,8.26,46592.0,0.0,15990.0,20298.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,2307.0,1860.0,2307.0,4627.0,2701.0,N
393850.0,515417.0,385427.5,494385.0,385427.5,494385.0,10427.0,77404.0,4.23494623655914,5.05310784313725,386272.0,488738.0,5676.0,4997.0,128050.0,140858.0,49234.0,12278.0,350146.0,464201.0,88.9,90.06,350146.0,464201.0,243084.0,305535.0,82.09,81.85,303.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,357.0,42609.0,47936.0,401.0,495.0,0.0,0.0,550.0,550.0,0.0,0.0,0.0,0.0,6601.0,6601.0,42609.0,47936.0,35458.0,40785.0,10.82,9.3,298292.0,369501.0,75.74,71.69,2065.0,2628.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,777.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,3389.0,3454.0,4.49,3.81,172.0,134.0,0.0,0.0,351241.0,467481.0,393850.0,515417.0,6518.0,6248.0,3.19,2.11,3150.0,4682.0,56.56,62.46,198040.0,289960.0,50.28,56.26,140.38,892.57,0.0,0.0,4643.0,700.0,2.27,0.24,0.0,0.0,627.0,777.0,627.0,777.0,3086.0,3275.0,4.09,3.61,627.0,777.0,0.65,0.63,415.0,1007.0,0.43,0.81,2874.0,3505.0,2.98,2.84,1.18,0.14,-12.0,-8.0,-0.02,-0.01,93.0,102.0,666.0,1313.0,7572.0,7887.0,0.0,0.0,7572.0,7887.0,0.0,0.0,0.0,4603.0,0.0,0.0,11.1,9.43,18.82,17.96,42888.0,46090.0,3098.0,3485.0,0.65,0.63,0.65,0.63,5.92,6.47,2.13,2.35,244349.0,275986.0,51018.0,67263.0,0.0,0.0,0.0,0.0,0.0,0.0,27238.0,29725.0,27238.0,29725.0,22238.0,28976.0,N
424976.0,500980.0,426324.5,498139.0,426324.5,498139.0,114449.0,142765.0,4.77501123595506,5.69295454545455,419275.0,491099.0,9045.0,11683.0,26289.0,34742.0,23378.0,29601.0,343193.0,405360.0,80.76,80.91,343193.0,405360.0,287615.0,313161.0,80.26,80.26,1171.0,694.0,55.59,-55.56,587.0,75.0,0.55,0.06,493.0,532.0,42499.0,49680.0,350.0,0.0,0.0,0.0,221.0,221.0,0.0,0.0,0.0,0.0,22954.0,25954.0,42499.0,49680.0,19324.0,23505.0,10.0,9.92,396734.0,470671.0,93.35,93.95,1769.0,2146.0,0.0,0.0,4390.0,2539.0,5475.0,10849.0,208.0,1067.0,0.0,13.0,114.0,364.0,N/A,N/A,4709.0,5693.0,4472.0,4230.0,4.5,3.62,197.0,107.0,24.0,54.0,382477.0,451300.0,424976.0,500980.0,1759.0,3883.0,0.6,1.13,8676.0,13914.0,85.08,84.02,291993.0,340593.0,68.71,67.99,86.65,564.39,0.0,0.0,2030.0,688.0,0.69,0.2,0.0,0.0,208.0,1067.0,208.0,1067.0,3301.0,3536.0,3.32,3.02,105.4,721.2,0.1,0.58,372.0,780.0,0.35,0.63,2968.0,3484.0,2.78,2.8,1.37,0.42,1056.0,-135.0,1.4,-0.16,89.0,88.0,3006.0,2643.0,1440.0,1316.0,0.0,0.0,1440.0,1316.0,0.0,0.0,1455.0,16231.0,3813.0,1412.0,9.24,8.95,12.26,13.57,38744.0,43943.0,1759.0,3883.0,0.2,0.86,0.22,0.9,1.98,8.58,-1.35,8.58,330266.0,352359.0,76973.0,97938.0,0.0,0.0,0.0,0.0,0.0,0.0,39738.0,65552.0,39738.0,65552.0,53214.0,21075.0,N
34570.0,50489.0,33701.5,48165.5,33701.5,48165.5,8048.0,13491.0,4.93857142857143,8.41483333333333,33063.0,48420.0,2260.0,1983.0,1444.0,5870.0,249.0,4233.0,30092.0,45366.0,87.05,89.85,30092.0,45366.0,24175.0,34115.0,75.43,55.33,57.0,68.0,N/A,N/A,0.0,0.0,0.0,0.0,52.0,67.0,4411.0,5050.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,900.0,900.0,4411.0,5050.0,3411.0,4050.0,12.76,10.0,30801.0,46563.0,89.1,92.22,99.0,96.0,0.0,0.0,1568.0,5994.0,0.0,0.0,67.0,171.0,0.0,0.0,-2.0,0.0,N/A,N/A,0.0,0.0,319.0,337.0,4.23,3.05,18.0,11.0,3.0,9.0,30159.0,45439.0,34570.0,50489.0,200.0,198.0,1.18,1.02,923.0,716.0,55.71,42.33,16765.0,19205.0,48.5,38.04,1176.47,412.5,0.0,0.0,17.0,48.0,0.1,0.25,0.0,0.0,67.0,171.0,67.0,171.0,262.0,269.0,3.47,2.43,68.92,171.0,0.82,1.42,31.0,134.0,0.37,1.11,221.0,223.0,2.62,1.85,0.05,0.1,0.0,0.0,0.0,0.0,7.0,6.0,256.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,10.33,27.48,N/A,4332.0,5004.0,200.0,0.0,0.8,1.42,0.83,1.49,6.24,13.24,6.24,13.24,16492.0,0.0,12219.0,17131.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,3087.0,1428.0,3087.0,1513.0,1066.0,N
269424.0,412889.0,260889.0,396662.5,260889.0,396662.5,102522.0,176126.0,3.32622222222222,4.74585057471264,252639.0,398803.0,8977.0,9166.0,49384.0,131123.0,46150.0,123995.0,240928.0,381358.0,89.42,92.36,240928.0,381358.0,170070.0,253779.0,75.33,72.16,300.0,209.0,650.0,35.71,39.0,5.0,0.06,0.01,270.0,256.0,26020.0,29378.0,347.0,347.0,0.0,0.0,1735.0,1735.0,72.0,0.0,0.0,0.0,2000.0,2000.0,26020.0,29378.0,22285.0,25643.0,9.66,7.12,254603.0,393741.0,94.5,95.36,1218.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,736.0,0.0,0.0,4.0,0.0,0.0,N/A,0.0,0.0,2661.0,2847.0,4.32,3.01,204.0,190.0,124.0,172.0,243404.0,383510.0,269424.0,412888.0,2844.0,2844.0,1.81,1.49,1441.0,2854.0,63.92,49.27,154005.0,187881.0,57.16,45.5,253.93,264.8,0.0,0.0,1120.0,1074.0,0.71,0.56,0.0,0.0,541.0,736.0,541.0,736.0,2361.0,2638.0,3.83,2.79,537.76,736.0,0.82,0.74,477.0,642.0,0.73,0.65,2138.0,2367.0,3.28,2.39,0.5,0.27,6.0,14.0,0.02,0.03,81.0,87.0,712.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,30.0,11.06,7.69,19.81,N/A,27954.0,30682.0,1895.0,0.0,0.83,0.74,1.02,0.92,8.43,9.94,3.02,5.26,150676.0,0.0,54448.0,81865.0,0.0,0.0,0.0,0.0,0.0,0.0,24797.0,35804.0,24797.0,35804.0,12894.0,10890.0,N
816244.0,952067.0,799341.5,941000.5,799341.5,941000.5,600921.0,734286.0,6.97644444444444,8.9817641509434,793759.0,919503.0,5222.0,5619.0,19552.0,37560.0,15162.0,32435.0,715857.0,830379.0,87.7,87.22,715857.0,830379.0,621465.0,704484.0,49.77,46.62,2825.0,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,255.0,93262.0,112371.0,2500.0,2000.0,0.0,0.0,1600.0,1600.0,50.0,0.0,0.0,0.0,11157.0,21174.0,93262.0,112371.0,80505.0,89597.0,11.43,11.8,764743.0,907780.0,93.69,95.35,2598.0,2663.0,0.0,0.0,0.0,326.0,0.0,0.0,3636.0,4490.0,0.0,0.0,10.0,323.0,0.0,0.0,6492.0,4801.0,6969.0,6887.0,3.74,3.08,217.0,198.0,19.0,124.0,722982.0,839696.0,816244.0,952067.0,2757.0,3938.0,1.48,2.08,4114.0,3994.0,25.71,22.33,184082.0,185402.0,22.55,19.47,68925.0,415.84,0.0,0.0,4.0,947.0,0.0,0.5,0.0,0.0,3636.0,4490.0,3636.0,4490.0,4144.0,5340.0,2.22,2.39,3626.1,4176.69,1.81,1.78,3540.0,3171.0,1.77,1.35,4039.0,4220.0,2.02,1.79,0.0,0.1,1.0,45.0,0.0,0.09,117.0,106.0,4440.0,4792.0,12631.0,13278.0,5894.0,6149.0,18525.0,19427.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,11.09,23.11,N/A,85864.0,101929.0,2757.0,0.0,1.82,1.91,1.83,1.96,16.46,15.09,5.14,8.37,383429.0,0.0,565499.0,689617.0,0.0,0.0,0.0,0.0,0.0,0.0,81846.0,70670.0,81846.0,70670.0,105470.0,119604.0,N
570749.0,640424.0,563187.5,638212.5,563187.5,638212.5,140256.0,182055.0,7.22467088607595,9.02005633802817,565210.0,639869.0,2538.0,2700.0,160576.0,185629.0,154776.0,177620.0,461449.0,525813.0,80.85,82.1,461449.0,525813.0,414714.0,453204.0,57.85,76.6,252.0,208.0,80.0,N/A,8.0,-2.0,0.01,0.0,345.0,415.0,101047.0,105746.0,0.0,0.0,0.0,0.0,290.0,291.0,0.0,0.0,0.0,0.0,2000.0,2000.0,101047.0,105746.0,98757.0,103455.0,17.7,16.51,524637.0,590657.0,91.92,92.23,1731.0,1946.0,0.0,0.0,6906.0,20625.0,0.0,0.0,2300.0,1005.0,0.0,0.0,149.0,94.0,N/A,N/A,0.0,0.0,5211.0,4134.0,4.03,2.82,389.0,198.0,376.0,198.0,469702.0,534679.0,570749.0,640425.0,4702.0,4522.0,2.07,2.26,3808.0,10131.0,48.13,37.19,222104.0,195554.0,38.91,30.54,4847.42,3207.09,0.0,0.0,97.0,141.0,0.04,0.07,0.0,0.0,2300.0,1005.0,2300.0,1005.0,4959.0,3926.0,3.84,2.67,2171.86,926.04,1.54,0.58,1055.0,805.0,0.75,0.5,3479.0,3624.0,2.47,2.27,0.11,0.07,10.0,0.0,0.02,0.0,79.0,71.0,2036.0,2128.0,19487.0,20161.0,0.0,0.0,22357.0,23217.0,2870.0,3056.0,0.0,0.0,546.0,281.0,18.22,16.76,30.3,N/A,102982.0,107216.0,4435.0,0.0,1.63,0.63,1.9,0.75,9.24,3.77,9.24,3.77,354558.0,0.0,140851.0,196858.0,0.0,0.0,0.0,0.0,0.0,0.0,36344.0,34087.0,36344.0,34087.0,5060.0,4755.0,N
