delta_EQCONSUB,delta_NETIMIN,delta_EXTRA,delta_TRADE,delta_TRADEL,delta_OALIFSEP,delta_IGLTRAD,delta_SUBND,delta_EQPP,delta_FREPP,delta_IFIDUC,delta_FREPO,delta_OBSDIR,delta_LNLSNTV,delta_NCGTYPAR,delta_EINTEXP,delta_EQCSTKRX,delta_OALIFHYB,delta_CHBAL,delta_IGLSEC,FAIL?
0.0,0.0,-0.0,0.8311887843287882,0.0,0.0,44.75,1.0,0.0,0.0,0.8554095045500506,0.0,0.035474301713219115,0.9596301308073972,11.0730411686587,0.6740208321770179,0.0,0.0,1.257869428518587,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0509222133119491,0.0,0.8554798409994322,0.0,0.6918918918918919,0.0,1.0308370044052864,2.1409889660809154,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938061938061938,2.7457627118644066,0.6214418468160031,0.0,0.0,4.425234664920324,0.00745156482861401,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,1.0384347583901965,0.0,0.9391891891891893,0.0,0.0,5.528804083616918,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3262332616387984,0.0,0.0,0.0,0.9297999297999298,0.0,0.7724274230163182,1.3358925143953937,0.0,5.646955280685062,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204768928220256,0.0,0.8230519480519479,0.0,0.0,2.49746161078032,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04168347451929542,0.0,0.8420739860347645,0.0,0.582537517053206,0.0,0.0,3.7859798194370686,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992054218275298,0.4736842105263158,2.245958123509144,0.0,0.9108084358523726,0.0,0.4454454454454455,0.0,1.0382664822498848,2.135470566179228,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03401581627125989,1.0437182280319537,0.0,0.6691601835228406,0.0,0.0,1.0146990561658673,73.6,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8768994627782041,0.0,1.4204753199268738,0.0,1.0272910528764152,2.7636529680365296,104.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4683544303797469,0.0,0.9497850122850122,0.0,0.8795493934142115,0.0,0.0,1.1119505494505495,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203463203463204,28.665273311897106,1.0393129770992366,0.0,1.6105610561056103,0.9166666666666666,0.0,2.52414673046252,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5063199442767587,1.0678627145085804,0.0,0.4408435072142065,0.9404255319148936,0.0,0.6391382405745063,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439779005524862,4.0434070434070435,0.925525223298528,0.0,0.9276018099547512,0.0,0.0,0.9166392092257002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07121902502964858,0.0,0.12523051131601007,0.0,0.9622025198320112,0.0,0.7683402541839688,0.0,0.0,4.679010448678549,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4237095859330686,0.0,1.0,0.9140625,0.8136725777435108,0.7414030261348006,0.4662790697674419,0.0,1.0317574882713825,3.0055964325529545,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0380434782608696,0.0,0.95609936055091,0.0,0.7028292285772441,0.15217391304347827,0.0,10.694374776065926,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53329752953813,0.8554410386829072,0.0,0.4066666666666667,0.0,0.0,15.312187925556064,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.523399014778325,0.0,0.8467879105063456,0.0,0.6881319023176232,0.0,0.0,3.8184916915210914,-1.5734265734265733,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983516483516484,0.0,1.321799870045484,0.0,0.8007959319036039,0.0,1.140096618357488,0.0,0.0,1.1449666846749504,-34.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.408888888888889,0.0,0.8248165787102587,0.0,0.5630538513974097,0.0,0.0,1.763307310149042,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04815573770491803,0.0,0.8209558823529411,0.0,0.5102040816326531,0.0,1.0399728997289972,2.7654911838790937,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2132789947359484,0.0,1.0438073060689856,0.0,1.1698900265453167,0.0,0.0,2.814269535673839,-151.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2748717948717947,0.0,0.9897048730267674,0.0,0.5448504983388704,0.0,0.0,1.1933955970647099,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6013548723293383,0.0,1.2625,0.0,0.9349939246658566,0.0,0.0,1.08363201911589,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6216216216216215,0.0,0.0,0.7623929008567931,0.0,0.7766497461928934,0.0,0.0,3.6935896125140575,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14746388982196842,0.0,0.11822852311894387,0.0,1.4081460199425382,0.0,0.739375,0.0,0.0,1.561307901907357,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7357876283496118,0.0,0.52,0.0,0.0,0.689748201438849,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000125675505844,0.0,0.5335455992722311,0.0,0.0,1.5859744071916708,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.6890909090909092,0.0,0.0,0.0,1.1451801948211842,0.0,0.0,3.2890484739676835,0.7800269905533064,0.8981627296587926,0.6675447839831401,0.0,0.0,4.058996396431119,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14105642256902762,0.0,0.8547493233664131,0.0,0.695190294371228,0.0,0.0,20.174461376773515,-2.248603351955308,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211111111111109,0.0,0.9651322569563724,0.0,0.7407407407407407,0.0,0.0,1.2507378777231202,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.425373134328357,0.0,0.8548574078367724,0.0,1.249605055292259,0.0,0.0,1.0730972117558402,6.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0,1.1449763991908293,0.0,0.6875,0.0,0.0,2.3696179502728927,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601342845153168,0.0,0.7195980167404169,0.0,0.0,51.055068040188225,6.751028806584362,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858136721113127,0.0,0.9387755102040816,0.0,0.0,4.480767878489559,-68.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425779782036829,0.0,0.8427051671732523,0.0,0.0,53.79180887372014,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906131938390002,1.0,5.75,0.0,0.8437886552394416,0.0,0.7425431711145997,0.0,0.0,1.52284145887607,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707028625184788,0.0,0.869721689059501,0.0,0.0,12.279250790561907,78.81818181818181,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6299212598425197,0.0,0.7856135401974612,0.9544341009309162,0.0,0.3923076923076923,0.0,0.0,1.6131162647826756,0.30303030303030304,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738039215686274,0.0,0.6218915517508261,0.0,0.0,17.872783749452942,-7.674372523117571,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4518518518518518,0.0,0.0,0.8234037204625441,0.0,0.7167138810198299,0.0,0.0,1.7067990621983176,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08329498389323517,0.0,0.6715116279069767,0.0,0.6320799059929495,0.0,0.5542725173210161,0.0,0.0,9.818088386433713,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884872824631861,0.0,0.6397849462365591,0.0,0.0,2.033253279142804,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34083162917518744,0.0,1.0790951874905117,0.0,0.3555219364599092,0.0,0.0,1.6864553314121038,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065433854907539,0.0,0.0,0.7594339622641508,0.0,0.5094850948509485,0.0,0.0,1.2544774650659318,6.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8160457239627434,0.0,0.8311270125223614,0.0,0.9313326551373348,0.0,0.0,1.9841503870254331,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.541284403669724,0.0,0.9214622641509436,0.0,0.5908790482485129,0.0,0.0,1.992345404930392,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5273321449792043,0.0,0.08851674641148326,0.0,0.0,0.4876604146100691,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3108265424912693,0.0,0.7014437482974666,0.0,0.2537313432835821,0.0,0.0,1.2355595667870036,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04892760781085654,0.0,0.0,0.0,0.8997378768020972,0.0,0.6819972319812626,0.0,0.0,8.051668340586987,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545731707317074,0.0,1.0,0.0,0.0,7.8298178331735375,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.0,0.0,0.3569230769230769,0.0,0.9203259393390674,0.0,0.7575164364334787,0.0,0.0,8.057375460360536,0.14988814317673374,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091182364729458,0.0,0.7619047619047619,0.0,1.019790454016298,1.5032989929389975,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2066666666666666,0.0,0.9371239825409932,0.0,1.5704863973619123,5.889380530973451,0.0,1.2191934279312922,-0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619047619047619,0.0,0.0,0.8483368225168644,0.0,0.5555555555555556,0.0,0.0,3.977839741708248,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164607187393721,0.0,0.7740021574973032,0.0,0.0,2.8299148606811144,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985791799518935,0.0,0.970802919708029,0.0,0.3384615384615385,0.0,0.0,2.8834351419331656,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608706720977596,0.0,0.6858504398826979,0.0,0.0,5.508457024508114,59.48148148148147,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007162753680859529,0.0,0.8116839638433211,0.0,0.7160493827160493,0.0,0.0,1.3879759746146871,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991940811203594,0.0,0.7625542467451953,0.0,0.0,3.156284760845384,0.0,1.0
0.9448275862068966,0.0,0.0,4.3350265266960175,4.355866139540064,1.3227414330218068,-1.5239130434782608,0.0,0.0,1.346569415255285,1.310546875,2.2891814068284657,2.869870125871159,1.0124435936004377,0.9502868068833652,0.5898272660777584,0.0,1.1716218105181664,3.94430953423033,198.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666222296283953,0.0,0.468187274909964,0.0,0.690464048954615,0.0,0.0,7.255170958210214,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93569973814373,0.0,0.7871485943775101,0.0,0.0,3.059067688378033,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.12390762403090155,0.0,0.0,0.9230769230769232,0.0,0.0,0.0,0.7825182101977108,1.0092485549132948,0.5301800123703916,0.0,0.0,13.932769577565232,13.825195423133568,1.0
0.7073170731707317,0.0,0.0,0.0,0.0,1.009160405957559,0.0,0.0,0.0,0.0,1.3295036252091468,1.00990099009901,1.3541526779601445,0.8832609744331885,0.0,0.3225588720563972,0.0,1.0363245379518773,1.9833855786322967,-4.491525423728813,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76797583081571,0.0,0.2729973806638258,0.0,0.9811723861663774,2.738765224695506,1.1280079112185477,0.0,0.0,7.902931794014886,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,0.0,0.7898117063202451,0.0,0.8174273858921162,0.0,0.0,1.181635926222935,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28386540120793785,0.0,0.0,0.0,0.8630383447655459,0.0,1.3251237623762375,0.0,0.0,17.668602962532674,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2277367124252023,0.0,0.0,0.0,0.9060693641618498,0.0,0.29259259259259257,0.0,0.0,14.014773172963785,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8663499604117182,0.0,171.5,0.0,0.0,7.044315992292871,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208594881699662,0.0,0.0,0.0,0.9607450738916256,0.0,0.6779661016949152,0.0,0.0,5.189502385821403,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002153674195439118,1.2162849872773538,0.9223996921004524,0.0,0.9103313840155948,0.0,0.4943156974202012,0.0,0.0,12.640937174035145,1050.0869565217392,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9804632109658106,0.0,0.15517241379310345,0.0,0.0,0.6513375413285242,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884418759724384,0.0,0.4994002588981391,0.0,0.0,5.0841600500373545,1.0050568900126422,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132014028056112,0.0,0.5,0.0,0.0,1.9621559633027523,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8414511252939201,0.0,0.862183710387029,0.0,0.0,3.003381126297826,1.1280931586608445,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8748809750523711,0.0,1.154981549815498,0.75,0.0,0.7939066655920045,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319672131147541,0.0,0.0,0.0,0.8510387157695939,2.065592309867119,0.7724346639610957,0.0,0.0,4.942590659618169,1.6179407431658208,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7626090254076602,0.0,0.9512195121951221,0.0,0.0,2.8070175438596485,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003617634434974554,0.0,0.8632174019909056,0.0,6.400216919739695,0.0,0.0,19.045751633986924,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.689419795221843,0.0,0.7034736599953991,0.0,0.9,0.0,0.0,1.7092257001647446,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356221198156682,0.8771418580254108,0.0,0.7469134472431105,0.0,0.0,3.010619020005799,8.206896551724139,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039543726235741,0.0,0.8637225684096451,0.0,0.6328125,0.0,0.0,0.9606481481481479,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205498125638986,0.0,0.8199295746144817,0.0,0.0,2.8840498027360764,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2769015071854188,0.0,0.4983818770226538,0.0,0.0,1.0204423760196166,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8779948825308209,20.6875,0.7472677595628415,0.0,0.0,2.4566210045662102,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3195161528249004,0.0,1.3026819923371646,0.0,0.0,0.7523612070951393,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0935035135522728,0.0,1.7524663677130046,0.0,0.0,14.159326424870464,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926194398682044,0.0,0.8427095292766935,0.0,0.7948717948717948,0.0,0.0,13.692385786802035,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0368150684931507,0.0,1.303538175046555,0.0,0.0,1.26060233558697,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512871287128713,0.0,0.8038277511961722,0.0,0.5689655172413793,0.0,0.0,0.9268650461022632,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04364246747796895,0.0,0.9891390428781536,0.0,0.747627066748316,0.0,0.0,1.5075753787689383,-1.490990990990991,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.617391304347826,0.0,0.9015613382899628,0.0,0.7307692307692307,0.0,0.0,1.4517870439314966,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005091649694501019,0.0,0.8322510822510822,0.0,0.7984089952958274,0.17943107221006566,0.0,3.032502248426102,-49.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6848341232227493,0.7528557989517539,0.0,1.4509803921568627,0.0,0.0,4.534500194476856,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17336187026671054,0.0,0.0,0.0,0.8118146929824561,0.8433890708498535,0.7083680739786249,0.0,0.0,21.131275692432105,-6.829671897289586,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189079054604727,0.0,0.0,0.0,0.8924670433145009,0.0,0.5204567078972407,0.0,0.0,4.403630716900211,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0671794255498137,0.0,0.5768575216211098,0.18313253012048192,0.0,0.5516042610193277,-0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816477159385596,0.0,0.5426136363636364,0.0,0.0,0.707104826243774,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.456298200514139,0.0,0.755013962934755,0.0,0.7988301824028387,1.4444444444444444,0.0,6.524143556280588,-390.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516962166689936,0.0,0.8646616541353384,0.0,0.0,0.6960368663594471,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488817891373802,0.0,0.0,0.9329220267786821,0.0,0.8309198505549646,0.0,0.0,3.4262614403500815,-18.61,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9377093101138647,0.8345631992382767,0.0,0.6227544910179641,0.0,0.0,1.177397415552029,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670807453416149,0.0,0.9847438573952144,0.0,0.3897021706208985,0.0,0.0,1.1318279926946704,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8228205891103839,0.0,0.6666666666666666,0.0,1.039039039039039,3.4851138353765325,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955294592006451,0.0,0.8744553376906318,0.0,0.7900806090461263,0.8820224719101124,0.0,18.446960865945044,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760374832663989,0.0,0.4813084112149533,0.0,0.0,2.054506933744222,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960926193921853,0.0,0.0,0.9149664341187312,0.0,0.6064484611626771,-0.0,0.0,2.5326706132022787,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.246641074856045,0.0,0.7632535885167464,0.0,0.6260869565217392,0.0,1.0405225273260463,1.3636363636363635,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910290237467015,0.0,0.0,0.9629352702414016,0.0,0.6294601042679155,0.0,0.0,0.6427280013420067,0.2510305028854081,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.389263143273839,0.9299329564874458,0.0,0.6452554744525547,0.0,0.0,12.321906802356722,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491620111731845,0.0,0.7403421411934784,0.0,0.0,3.7236363636363636,462.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.167457627118644,0.0,0.8555095040731743,0.0,0.7433628318584071,0.0,0.0,3.7179646292274287,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9374262101534828,1.6082815734989648,0.7012678839837444,0.0,0.0,17.075071360608945,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435995865938284,0.0,0.584070796460177,0.0,0.0,1.8643466445232884,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09577922077922076,0.0,0.0,0.0,1.0282597917699552,0.0,0.4879185364169831,0.0,0.0,0.9278225806451612,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5507765830346476,0.0,0.9015492253873064,0.0,0.6903225806451613,0.0,0.0,0.7138513513513514,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0773418958536929,0.0,0.6531086023215138,-0.28877551020408165,0.0,5.0179775280898875,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.018531062512096,0.0,0.0,0.0,0.6267120576359749,0.0,0.0,0.0,1.061923583662714,0.0,0.5246575342465754,0.0,0.0,0.9847427629839088,-0.8518518518518519,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375291375291375,0.0,0.9534726904922454,0.0,1.8704,0.5528455284552846,0.0,0.1946808510638298,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1845052893590537,0.0,0.805356418233464,0.0,0.4719101123595506,0.0,0.0,1.1872171945701355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8831707317073171,0.0,0.6674319825507978,0.0,0.0,2.8141052631578947,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808871851040525,0.0,0.8870056497175142,0.0,0.0,2.5884615384615386,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196911196911197,0.0,0.7699828892691274,0.0,0.7384773398382334,0.0,0.0,0.4838709677419355,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411223551057957,0.0,0.6293706293706294,0.0,0.0,1.9788285814150897,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781664656212303,0.0,0.7731329262564585,0.0,0.0,0.03240948610147353,-2.0358174465626804,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5737704918032789,16.133832976445394,1.7084001413158685,0.7495323924502635,0.7904191616766467,0.7804878048780488,0.0,1.0380313199105144,1.4541534271448024,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0575773329867428,0.0,0.7852366255144033,0.0,0.0,1.071112257620706,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.176906779661017,0.0,0.7591158841158842,0.0,1.4222222222222225,0.0,0.0,3.055612418969635,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19195542246646266,0.0,0.0,0.0,1.1139564660691421,0.0,0.953583317630802,0.036458333333333336,0.0,2.7247135027404084,302.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829059829059827,0.0,0.0,0.0,0.8293916609706083,0.0,0.6574923547400612,0.0,0.0,3.282255123623368,0.0,0.0
